source,exact,comment,tags
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,carried out with a degree of forethought,planned,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,"street homeless and ""very bad on drugs"" using about £250-worth a day, funded by thefts and sex work.",unemployed,['OffJobOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,mental health difficulties,,['OffMentalOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,street homeless,homeless,['OffHomeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,There was no previous offence of robbery,,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,"three previous convictions for possession of class B drugs and 21 other convictions for a further 48 offences between 1998, when she was aged 16, and the date of this offence.",previous convictions,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,71,Retired (assumed due to age),['VicJobOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,on his way home,fixed address,['VicHomeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,could not recall the offence,,['DefEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,daily drug use,Yes - drugs,['OffIntoxOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,scarf which returned a DNA match,,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,"she had dropped her mobile phone, with part of her name showing on the lock screen",,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,CCTV,,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,incident had left him fearful of using that ATM and he had changed his habits as a result.,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,anxiety,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,"victim described being shaken up, having already been deaf in one ear, unsteady on his feet and on heightened alert",vulnerable victim,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,complainant was struck in the stomach,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,"appeal against sentence by Vienna Israel,",offender,['Appellant']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,man,individual person,['VictimType']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,a man,1,['VicNum']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,man aged 71,vulnerable victim,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,71,,['VicAgeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,man,,['VicSex']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,pleaded guilty,,['Confess/Plead']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,robbery,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,two years and eight months' imprisonment,,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,she,female,['OffSex']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,Crown Court at Isleworth,,"['ConvCourtName', 'SentCourtName']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,40,,['OffAgeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1292,appeal against sentence,,['AppealAgainst']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,"we give leave and using the words in Hoggard, on the information before us the total period that we credit under section 240A is 48 days",allowed and sentence replaced by more lenient sentence to reflect time spend on curfew,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,curfew for a period of 96 days,,['RemandCustodyTime']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,at the time of sentence he had been subject to a qualifying curfew condition,,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,extension of time of 166 days and for leave to appeal were referred directly to this court,appeal against sentence,['AppealAgainst']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,qualifying curfew condition,curfew,['RemandDecision']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,he,male,['OffSex']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,three and a half years' imprisonment,,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,robbery and fraud,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,Burnley Crown Court,,"['ConvCourtName', 'SentCourtName']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,"The appellant is therefore entitled to 456 days credit. Again, using the words in Hoggard, he will receive full credit on the information before us for the total period of 456 days",allowed and sentence reduced with more lenient sentence to reflect time spent on curfew,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,insufficient credit was given for days spent on tagged curfew,,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,appeal against sentence,,['AppealAgainst']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,ten days spent on remand on custody,,['RemandCustodyTime']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,ten years' imprisonment,,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,he,male,['OffSex']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,On 7th August 2013,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,possession with intent to supply cocaine,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,he was bailed with a qualifying curfew,,['RemandDecision']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,charged and remanded into custody,,['RemandDecision']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,section 240A,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,bailed with a qualifying curfew,,['RemandDecision']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,remanded into custody,,['RemandDecision']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,"We allow the appeal and we substitute a lawful direction under section 240A for one-half of 108 days, namely 54 days",allowed and sentence replaced with more lenient sentence (credit for time spent on curfew) but total sentence is not excessive and not changed,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,section 11(3) of the Criminal Appeal Act 1968. Section 11(3),,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,section 240A,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,who was disqualified from driving,,['WhatAncilliary']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,he was seen driving a van,witness testimony,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,pursued by police cars and a helicopter.,,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,The car was traced and police tried to stop the vehicle.,,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,section 240A.,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,simply setting out dates of the time on curfew and amount of credit allegedly due.,credit due because of time spent in custody/remand,['ReasonSentExcessNotLenient']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,108 days that the applicant was said to have spent on curfew).,108 days spent on curfew,['RemandCustodyTime']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,Croydon Crown Court,,"['ConvCourtName', 'SentCourtName']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,He,male,['OffSex']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,simply setting out dates of the time on curfew and amount of credit allegedly due,credit due for spending time in custody/remand,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,appeal against sentence,,['AppealAgainst']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,otal of two years and three months' imprisonment,,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,pleaded guilty,Yes,['Confess/Plead']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,6th January 2015,,['ConvictPleaDate']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,remanded in custody,,['RemandDecision']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,failed to comply with his bail conditions in respect of his tagged curfew and effectively went on the run,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,"He drove towards them, causing them to move out of the way, and he then drove off.",,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,released on bail with a qualifying curfew,,['RemandDecision']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,He caused a moped driver to crash and to sustain injury,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,drove dangerously,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,He drove without insurance,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,took a valuable Mercedes without consent,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1999,applicant (who was disqualified from driving),offender,['Appellant']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,"denied any sexual abuse, and he continues to do so","No, denied offence",['Confess/Plead']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,We refuse leave,,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,we do not accept that the figure of 2 years determined by the judge was outside the appropriate range.,,['ReasonDismiss']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,Sentencing Guidelines Council,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,"Sexual Offences Definitive Guideline of 2014, the Overarching Principles - Sentencing Youths Guideline and the Offences Taken Into Consideration and Totality Definitive Guidelines.",,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,Section 118(4) of the PCC(S)A 2000,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,concurrently,,['SentServe']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,"the age and lack of maturity of the offender at the time of the commission of the offences, and the age of the allegations.",,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,the use of X to recruit Y.,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,steps taken to prevent X reporting an incident,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,the presence of another child,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,the location of the offence in respect of the offence on Y;,isolated location,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,ejaculation in respect of the offence on X;,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,the grooming of X on a previous occasion,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,victim personal statement,,['VicImpactStatement']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,became suicidal and had to be treated in hospital and in the community for mental health problems,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,result of the offence he started to self-harm from the age of thirteen and he suffered flashbacks to what the offender had done,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,victim personal statement,,['VicImpactStatement']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,no criminal convictions on his record,,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,"denied any sexual abuse, and he continues to do so",,['DefEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,Y decided to report the offender to the police,,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,witness statement to the police,,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,five,,['VicAgeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,fourteen,,['OffAgeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,three,vulnerable victim,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,eleven,,['OffAgeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,three,,['VicAgeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,"""Tell her you'll be back in a few minutes or I'll drop you""",threatened victim,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,X claimed that the offender,victim testimony,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,The families were good friends and X was also friends with a boy called Y;,acquaintance,['OffVicRelation']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,offender and his parents lived close to X and his family in Sussex.,fixed address,['VicHomeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,offender and his parents lived close,fixed address,['OffHomeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,unduly lenient.,sentence is unduly lenient,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,Solicitor General,,['Appellant']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,two years on each count suspended for two years,,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,concurrently,,['SentServe']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,sexual offences on children committed,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,personal impact statements from the complainants,,['VicImpactStatement']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,"The parties at trial agreed, and informed the trial judge, that in the light of the likely dates of the commission of the offences, the offences attracted a maximum penalty of five years' imprisonment. The parties now agree the maximum penalty for both offences was ten years' imprisonment.",sentence too lenient,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,"The parties at trial agreed, and informed the trial judge, that in the light of the likely dates of the commission of the offences, the offences attracted a maximum penalty of five years' imprisonment. The parties now agree the maximum penalty for both offences was ten years' imprisonment.",appeal against sentence,['AppealAgainst']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,"male person, one of whom we shall call ""X"" and the other we shall call ""Y""",individual persons,['VictimType']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,"one of whom we shall call ""X"" and the other we shall call ""Y""",2,['VicNum']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,male person,male,['VicSex']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,indecent assault,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/572,"22nd January 2016,",,['ConvictPleaDate']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,Wayne Brown appeared to have been bullying David Lamb within the property at the rear of the address and indeed then punched David Lamb,provocation,['DefEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,"Taking the view, as we do, that these sentences are unduly lenient, we consider that it is our duty to increase them. In our judgment, giving credit of 20% for plea, as the judge was prepared to do, we think that the least sentence that can properly be imposed upon each of these offenders (and we will not distinguish between the three of them any more than the judge did because of the variety of factors involved) is one of 9 years' imprisonment.",allowed and sentence replaced by more excessive sentence,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,"sentence was generous, or disputed that these sentences were unduly lenient",sentencing judge should have put offence in a higher category of seriousness,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,"seriousness of the injuries at the time, there has been a long-term and ongoing impact upon Mr Brown",,['ReasonSentLenientNotExcess']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,returned home and sought to conceal the weapons used,,['ReasonSentLenientNotExcess']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,"combined attack on the unarmed Mr Brown, who had first been lured outside",,['ReasonSentLenientNotExcess']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,"weapons, in the form of two swords and a knife",,['ReasonSentLenientNotExcess']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,had a degree of planning;,,['ReasonSentLenientNotExcess']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,numerous aggravating factors,,['ReasonSentLenientNotExcess']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,"category 1 case, necessitating the starting point of 12 years' imprisonment",,['ReasonSentLenientNotExcess']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,unduly lenient,,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,a greater degree of provocation than normally expected,,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,premeditation,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,there had also been a sustained or repeated assault on the victim,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,Definitive Guideline on Assault issued by the Sentencing Council,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,number of relatively old previous convictions but none involving violence and of no very great importance for present purposes,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,many previous convictions,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,wholly out of character,,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,no previous convictions of any kind at all,,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,The overall assessment was that findings of dangerousness were not required,,['PreSentReport']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,various psychiatric issues,,['OffMentalOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,alcoholic at the time,yes - drinking ,['OffIntoxOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,"11.As for Mr Brown, he sustained life-threatening injuries. Indeed he suffered a cardiac arrest on the way to hospital and required intubation and surgery in the ambulance. He very nearly died. He required significant surgery. He lost his spleen. He was in intensive care for a number of days. The injuries had unquestionably been life threatening. He remained in a serious and unstable condition due to uncontrollable bleeding and was required to be returned for surgery on several occasions. He had to have a tracheotomy. Not only has he lost his spleen, but in addition there has been permanent scarring and also there is long-term restrictive movement in his left arm and he will constantly be on medication in the future. He had in fact required 37 units of blood and 37 units of plasma during his various surgical procedures. He continued a pattern of recovering and relapsing within the Intensive Care Unit until eventually removed from a ventilator on 11 February 2020 and being discharged from hospital on 18 February 2020. In his victim personal statement he also described the long-term psychological effects on him of the incident that day.",medical evidence,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,long-term psychological effects,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,"lost his spleen, but in addition there has been permanent scarring and also there is long-term restrictive movement in his left arm and he will constantly be on medication in the future.",long term impact on health,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,The injuries had unquestionably been life threatening,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,intensive care for a number of days.,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,lost his spleen,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,significant surgery,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,He very nearly died,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,he suffered a cardiac arrest,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,cardiac arrest,medical evidence,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,he sustained life-threatening injuries,,"['AggFactSent', 'ProsEvidTypeTrial']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,"made attempts to conceal the weapons, although these were subsequently found",weapons found,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,inflict multiple deep penetrating wounds to the victim's neck,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,returned to the vehicle to collect and arm himself with the knife (a form of hunting knife),,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,Mr Brown was himself unarmed.,"victim not armed, but offenders were armed",['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,two Samurai swords and a hunting knife,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,Wayne Brown appeared to have been bullying David Lamb within the property at the rear of the address and indeed then punched David Lamb,victim initiated altercation,"['MitFactSent', 'DefEvidTypeTrial']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,his house,fixed address,['VicHomeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,"Wayne Brown had a history of bullying David Lamb, involving physical violence and demands for money, moving into his house and so on",,['DefEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,"it was stated that there had also been significant violence inflicted on others, including James Lamb",victim had previously attacked one of the victims,['DefEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,a man,individual person,['VictimType']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,a man,1,['VicNum']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,man,male,['VicSex']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,there had been something of a history between the three offenders and the victim of the attack,acquaintance,['OffVicRelation']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,concurrent,,['SentServe']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,6 years 9 months' imprisonment,,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,Paul Lamb also pleaded guilty to count 5,,['Confess/Plead']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,"pleaded guilty to count 2,","Yes, but only pleaded guilty to count 2 ",['Confess/Plead']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,At a plea and a trial preparation,,['PleaPoint']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,14 February 2020,,['ConvictPleaDate']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,"James Lamb pleaded guilty to counts 3 and 4,",,['Confess/Plead']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,Newcastle Crown Court,,"['ConvCourtName', 'SentCourtName']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,all entered pleas of not guilty,,['Confess/Plead']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,having an article with a blade or point,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,section 18 of the Offences Against the Person Act 1861,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,in the alternative wounding with intent,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,attempted murder,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,27,26,['OffAgeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,51,50,['OffAgeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,53,52,['OffAgeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,"Paul Lamb (now aged 53), David Lamb (now aged 51) and James Lamb, son of Paul Lamb (now aged 27).",all male,['OffSex']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,three offenders concerned,,"['Co-defendants/co-accused', 'CoDefAccNum']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,unduly lenient,,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,challenge sentences,appeal against sentence,['AppealAgainst']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/261,Solicitor General,,['Appellant']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1540,"This argument ignores the terrifying nature of the victim's ordeal and its consequences, which justified the judge's view that this was a Category 1 case. The alternative submission that even if the offending fell into Category 1, the starting point should be in the lower part is hopeless, as the judge's careful analysis makes plain. Indeed, it was generous to allow a reduction of 1 year to reflect progress in prison over a few months prior to sentence.",Trial/sentencing judge considered all relevant facts in appropriate way and came to correct conclusion/decision,['ReasonDismiss']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1540,"Even if the offending fell into category 1, he says, it was at the lower part of the scale. He argues that the only indicator of greater harm was that the victim was at home and was moved around during the search. He argues that too much emphasis was placed on this. The burglary was committed over a relatively brief period during which the intruders were plainly more interested in finding something, rather than in the victim.",personal mitigation and lower category of seriousness,['ReasonSentExcessNotLenient']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1540,dismissed,,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1540,category,category is too high,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1540,at the plea and trial preparation hearing,,['PleaPoint']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1540,guilty plea,Yes,['Confess/Plead']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1540,There were no recent previous convictions.,,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1540,in prison he had undertaken courses and had aided and assisted others,,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1540,house was targeted,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1540,group attack.,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1540,a significant degree of planning,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1540,offence was committed in her home.,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1540,He has previous convictions,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1540,police constable,employed,['VicJobOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1540,32,,['OffAgeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1540,Her sleep is affected and she worries about going out at night,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1540,She cannot be alone at home for fear of another attack,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1540,time off work,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1540,severe anxiety,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1540,Victim Personal Statement,,['VicImpactStatement']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1540,Nerve damage to one foot has led to the loss of feeling,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1540,sustained grazes to her back and shoulder,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1540,picture of him filling it up with fuel on the day of the offence,CCTV,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1540,He first claimed that he had sold the vehicle two days earlier,denied offence ,"['DefEvidTypeTrial', 'AggFactSent']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1540,videorecording,,['ProsEvidTypeTrial']
