user,source,exact,comment,tags
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,should have been made concurrent,Sentence should have been concurrent,['AppealGround']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,"ecorder was wrong to pass custodial sentences totalling six months in respect of offences 1, 2 and 3",Sentence is excessive,['AppealGround']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,"On that basis the sentence of six months that he imposed for offence 10 was lawful as an individual sentence, but the Recorder could not lawfully pass an aggregate of more than six months for all the summary only offences. But he passed a sentence of two months in respect of offence 3 and a consecutive sentence of six months in respect of offence 8 (both being summary only offences). The result, therefore, was that the aggregate of the sentences imposed for the three summary only offences (offences 3, 8 and 10) was one of 14 months when the Recorder's power was limited to imposing an aggregate sentence of six months. Accordingly, before we consider the totality argument that has been raised on behalf of the appellant, we make the necessary adjustments to those sentences, to reduce the aggregate of them to no more than six months. That we would achieve by quashing the sentence of six months passed in respect of offence 8 and substituting one of two months, and quashing the sentence of six months passed in respect of offence 10 and substituting one of two months.",Sentence is unduly excessive,['AppealAgainst']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,JAMES  IAN  McNEILL,Offender,['Appellant']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,"The print-out from the DVLC came back as ""no trace"", despite his having had six penalty points imposed on him in respect of a previous offence of driving without insurance.",,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,"ynne O'Connell, who ran a business called RSVP from her home,",Had fixed address,['VicHomeOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,ran a business called R,Self-employed,['VicJobOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,"4. We turn to the facts. The facts relating to offence 1 are these. Lynne O'Connell, who ran a business called RSVP from her home, engaged some casual Christmas staff in 2006. This included the appellant, who is a son of a friend of hers. The work entailed being mainly in the outbuilding of her house, but the staff were allowed into the house to use the lavatory and kitchen. On 14 December 2006 the appellant went into an area of the house where he was not permitted to be. He stole £400 in Swiss francs from a little box where they were kept.5. The appellant attended court in respect of this matter on 12 January 2007. However, in the meantime, on 3 January he took from his mother's handbag £20 and the keys to her safe (offence 2). He then took her car keys from the safe, drove the car to a public house, parked it and smashed its window to make it look as if somebody else had taken the car (offence 3). He was also charged with having no licence and no insurance on that occasion (offences 4 and 5). It seems that he has never had a licence of any description. The print-out from the DVLC came back as ""no trace"", despite his having had six penalty points imposed on him in respect of a previous offence of driving without insurance.6. On 8 September 2007 the appellant attempted a burglary at 33 Potter's Crescent, Ash. He did not manage to complete that offence because he was heard damaging the patio doors which he had forced open at the rear (offence 9). He then went into 31 Chester Road, where the door was open as people were coming and going (offence 6). He stole car keys and then took a Ford Focus car (offence 8). A postman saw the appellant behaving oddly. The vehicle was found in the street in a damaged condition. 7. Having left the Ford Focus, the appellant went on to a house called ""Aniryss"" at Thunder Hill (offence 7). He took a Volvo from outside that house. The Volvo had a Tracker fitted which enabled the police to work out where he was. He drove the vehicle into a police car, got out and ran away (offences 10, 12 and 13). He was seen by an off-duty police officer who managed to trap him in a garage. The appellant assaulted the police officer with intent to resist arrest by picking up a trowel which was in the garage and hitting the officer in the face with it (offence 11).",Male & Female,['VicSex']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,The appellant assaulted the police officer with intent to resist arrest by picking up a trowel which was in the garage and hitting the officer in the face with it (offenc,Stranger,['OffVicRelation']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,"On 8 September 2007 the appellant attempted a burglary at 33 Potter's Crescent, Ash. He did not manage to complete that offence because he was heard damaging the patio doors which he had forced open at the rear",Stranger,['OffVicRelation']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,mother's,Relative,['OffVicRelation']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,"Lynne O'Connell,",Individual,['VictimType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,who is a son of a friend of hers,Acquaintance,['OffVicRelation']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,Because of the appellant's youth,,['MitFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,uitable for supervision and programme requirements to attend the Enhanced Thinking Skills Group Work Programme. He was also assessed as suitable for an unpaid work requirement and work was immediately available.,"Enhanced Thinking Skills Group Work Programme, unpaid work requirement",['Ancilliary']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,Should the court feel that his time on remand,Don't know,['RemandDecision']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,pre-sentence report,Don't know,['PreSentReport']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,He has previous convictions for taking a vehicle without consent and other driving offences in April 2006 for which he received a four months' referral order,,['AggFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,He had never received a custodial sentence,,['MitFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,19 years of age,19,['OffAgeConvSen']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,magistrates' court,,['SentCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,pleaded guilty in the magistrates' court on the occasion of his first appearance.,At first court appearance,[]
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,He made full admissions and pleaded guilty in the magistrates' court on the occasion of his first appearance,Yes,['Confess/Plead']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,JAMES  IAN  McNEILL,All Male,['OffSex']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,The application for leave to appeal against sentence has been referred to the full court by the Registrar. We give leave.,,['AppealAgainst']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,six months' imprisonment,,['Sentence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,assault with intent to resist arrest,,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,aggravated taking without consent,,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,six months' imprisonment,,['Sentence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,taking without consent,,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,attempted burglary,,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,two burglaries,,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,"concurrent on each, but consecutive to the other sentences",Combination of consecutive and concurrent,['SentServe']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,driving without insurance and without a licence,,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,two months' imprisonment,,['Sentence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,taking without consent,,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,theft,,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,four months' imprisonment,,['Sentence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,It was a domestic burglary,,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,2 November 2007,02.11.2007,['ConvictPleaDate']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,Crown Court at Guildford,,['ConvCourtName']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,Crown Court,,['ConvCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"Marcus Ellis, Michael Gregory and Nathan Martin",3,['CoDefAccNum']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"Marcus Ellis, Michael Gregory and Nathan Martin",,['Appellant']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,Iain Davis,,['Appellant']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"beginning with the appellant’s departure from this country shortly after the killing, to Jamaica, a",Fled country,['AggFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,Criticisms of the disclosure process were repeatedly and fully argued before the judge.,,['AppealGround']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"They appeal against conviction, with the leave of the court",,['AppealAgainst']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,He appeals against conviction with the leave of a single judge,,['AppealAgainst']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"Any matters arising since the hearing of the trial as detailed in paragraph 3 of the Appellant’s Skeleton Argument.2.In view of the evident in the ‘Harvey’ trial to the effect that ‘Peter BROWN’ knew or may have known Harvey (contrary to what he said in the Davis case), any information establishing that he may have known Davis or Harvey.3.Any information that the police had and/or should have investigated and/or should have disclosed at or before the trial of Davis, concerning:(a)knowledge on the part of the anonymous witnesses of the fatal shooting of Delroy Barnes in February 2002 which may have been targeted at Marcus Johnson (Chaos);(b)The contents of D142 (prepared by DS Groves) (this concerned the suggestion that Marcus Johnson had passed the gun);(c)Gary Mowatt’s arrest in March 2002 for possession of a loaded firearm near an address linked to Harvey;(d)Requests by the families of the deceased to see the videos of the flat where the murders took place;(e)Contact between the anonymous witnesses after the murders;(f)Links between the anonymous witnesses;(g)Family or other relationships between the families of the deceased and the anonymous witnesses (it was suggested at the Harvey trial that Cecil Blackburne was in fact a step-brother of the deceased Wayne Mowatt – Summing up Vol D Page 15/16);(h)HEATH dealing drugs or being present in Flat 18 at the time of the shooting;(i)Tony PINK (“G”) having any relevant evidence to give.4.Any information subsequent to the trial of Davis which the police have acquired and/or should have investigated and/or disclosed concerning:(a)the threats to Harvey’s solicitors by a ‘Tony Shockness’;(b)whether Peter BROWN was a member of the Shockness family;(c)any matters set out in paragraph 3 above (requiring action post trial).5.In light of the suggestions at the ‘Harvey’ trial that some of the anonymous witnesses knew each other, any information to this effect. It can no longer be conceded that the witnesses in paragraph 3 of the advice on appeal can be treated in the ‘pure eye witness’ category6.Any evidence that supports the account given by the Defence witness Tony PINK in the ‘Harvey’ trial to the effect that ‘HEATH’ is a man called ‘Crusoe’ who was in fact dealing drugs from next door flat 18 at the time he was said to be a witness to the shooting and as such undermining his credibility and honesty.","1. Any matters arising since the hearing of the trial as detailed in paragraph 3 of the Appellant’s Skeleton Argument.

2.
In view of the evident in the ‘Harvey’ trial to the effect that ‘Peter BROWN’ knew or may have known Harvey (contrary to what he said in the Davis case), any information establishing that he may have known Davis or Harvey.

3.
Any information that the police had and/or should have investigated and/or should have disclosed at or before the trial of Davis, concerning:

(a)
knowledge on the part of the anonymous witnesses of the fatal shooting of Delroy Barnes in February 2002 which may have been targeted at Marcus Johnson (Chaos);

(b)
The contents of D142 (prepared by DS Groves) (this concerned the suggestion that Marcus Johnson had passed the gun);

(c)
Gary Mowatt’s arrest in March 2002 for possession of a loaded firearm near an address linked to Harvey;

(d)
Requests by the families of the deceased to see the videos of the flat where the murders took place;

(e)
Contact between the anonymous witnesses after the murders;

(f)
Links between the anonymous witnesses;

(g)
Family or other relationships between the families of the deceased and the anonymous witnesses (it was suggested at the Harvey trial that Cecil Blackburne was in fact a step-brother of the deceased Wayne Mowatt – Summing up Vol D Page 15/16);

(h)
HEATH dealing drugs or being present in Flat 18 at the time of the shooting;

(i)
Tony PINK (“G”) having any relevant evidence to give.

4.
Any information subsequent to the trial of Davis which the police have acquired and/or should have investigated and/or disclosed concerning:

(a)
the threats to Harvey’s solicitors by a ‘Tony Shockness’;

(b)
whether Peter BROWN was a member of the Shockness family;

(c)
any matters set out in paragraph 3 above (requiring action post trial).

5.
In light of the suggestions at the ‘Harvey’ trial that some of the anonymous witnesses knew each other, any information to this effect. It can no longer be conceded that the witnesses in paragraph 3 of the advice on appeal can be treated in the ‘pure eye witness’ category

6.
Any evidence that supports the account given by the Defence witness Tony PINK in the ‘Harvey’ trial to the effect that ‘HEATH’ is a man called ‘Crusoe’ who was in fact dealing drugs from next door flat 18 at the time he was said to be a witness to the shooting and as such undermining his credibility and honesty.",['AppealGround']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,udge should not have embarked on this exercise of ruling on the anonymity issues at the time when he did,Witnesses should not have been anonymous ,['AppealGround']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,two men,All Male,['VicSex']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"Sharleen Ellis and Latisha Shakespeare received fatal gunshot wounds. Sophie Ellis and Cheryl Shaw were badly injured. A man called Leon Harris, who was sitting in a car further down the alleyway, was shot at close range by a gunman who had alighted from one of the convoy of vehicles",Male & Female,[]
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"Sharleen Ellis and Latisha Shakespeare received fatal gunshot wounds. Sophie Ellis and Cheryl Shaw were badly injured. A man called Leon Harris, who was sitting in a car further down the alleyway, was shot at close range by a gunman who had alighted from one of the convoy of vehicles.",5,['VicNum']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"two men, Ashley Kenton and Wayne Mowatt were shot dead",2,['VicNum']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"two men, Ashley Kenton and Wayne Mowatt were shot dead",Individual persons,['VictimType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"They included Charlene Ellis, Letisha Shakespeare, Sophie Ellis and Cheryl Shaw. A convoy of vehicles, which included a red Mondeo and a silver Vauxhall, drove to the scene. Shots were fired into the crowd. Sharleen Ellis and Latisha Shakespeare received fatal gunshot wounds. Sophie Ellis and Cheryl Shaw were badly injured. A man called Leon Harris, who was sitting in a car further down the alleyway, was shot at close range by a gunman who had alighted from one of the convoy of vehicles.",Individual persons,['VictimType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"The case was summed up to the jury with meticulous care. The directions of law were accurate. Appropriate warnings were given. The evidence was closely analysed. The summing up was comprehensive, balanced and fair.",,['ReasonDismiss']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"fter arrest the four appellants were interviewed. Martin denied any involvement in the offences, and offered an alibi. He told untruths about his link with the Vectra which had travelled to Northampton, and the purchase of the red Mondeo. In general terms, Gregory declined to answer any questions, stating that he did not want to remember where he had been at the New Year because of the death of his brother. Ellis denied involvement, and at first exercised his right of silence. When he was later interviewed, he denied any involvement with the red Mondeo, and at a subsequent interview, claimed that gunshot residue found on his clothing had come from fireworks or through other innocent contact. As to the telephone calls, he claimed that it was impossible for him so long after the events to recollect any specific details. However he did not believe that his phone had been in anyone else’s possession. In his interviews, Simms effectively made no comment, but on the last occasion when he was interviewed he denied any involvement in the shooting or in the obtaining of the red Mondeo. He admitted that he was present at Uniseven at the material time, along with several members of his family, who he would not have endangered. He agreed that the phone 845 was his telephone, and asserted that he had received telephone calls while at Uniseven from different people asking him about the quality of the music, but as the music was loud there were several missed calls. In view of the lapse of time, he could not remember any other details. In due course alibi notices were served by Martin, Gregory and Ellis.",,['AggFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"The hooded top found in Ellis’ garden bore two particles of firearm discharge residue, one from the front and left sleeve containing primer residue of lead, barium and antimony, with a low level silicone, and the second, from the right front and sleeve, also containing lead, barium, antimony, as well as tin with a low level silicone. The leg area of the jeans yielded one particle of prima residue of lead, barium and antimony with a low level of silicone. There was a trace of nitro-glycerine from the right of the hooded top. This evidence did not prove directly that the residues found on the clothes must have come from the shooting outside Uniseven on 2nd January. It was however consistent with it, and it was, of course, open to the jury to consider whether any inferences should properly be drawn from the additional fact that the hooded top and jeans were not found where they would normally be, in their owner’s house rather than the garden.",Firearm discharge residue on clothing,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,The top was closely linked by DNA evidence to Ellis,DNA evidence,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,girlfriend,Relationship,['OffRelsOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"A taxi firm regularly collected a fare from Ryland Street, and took the individual to an address where Gregory’s girlfriend lived. There was contact by phone 819 on 31st December. There was additional evidence linking 819 to Michael Gregory, but the details need no recitation.",Taxi records,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,A good deal of material relating to telephone evidence and telephone cell sites was available,Telephone evidence,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,CCTV,CCTV,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,23 x 9 MM cartridges were recovered,Recovered gun cartridges,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,". Sophie Ellis was present at the nightclub. It was announced that there would be an “after party” at Uniseven. She went there with others. Inside Uniseven it became very hot. She saw a car drive past slowly, which she thought was a burgundy coloured car and for a split second she saw two guns, which looked the same, and were pointed out of the window of the car. She was shot and fell to the ground.",Eyewitness testimony,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,the appeal will be dismissed,,['AppealOutcome']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,new girlfriend,Relationship,['OffRelsOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,dismissed,,['AppealOutcome']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"We cannot detect any reason for doubting the integrity of the trial process, or the safety of these convictions. These appeals are dismissed.",,['ReasonDismiss']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"Marcus Ellis, Michael Gregory and Nathan Martin were convicted of two counts of murder and three counts of attempt murder, and Rodrigo Simms",All Male,['OffSex']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,Iain Davis,All Male,['OffSex']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,Crown Court,,['SentCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,Birmingham Crown Court,,['SentCourtName']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,Central Criminal Court,,['SentCourtName']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,Central Criminal Court,Crown Court,['SentCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"Tafarwa Beckford, who was acquitted by direction of the judge",Acquitted of murder charges,['AcquitOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,two of the three counts of attempt murder,,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,convicted of two counts of murder and three counts of attempt murder,,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,convicted of two counts of murder,,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,jury,Yes,['Jurytrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,18 March 2005,18.05.2005,['ConvictPleaDate']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,Crown Court,,['ConvCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,Birmingham Crown Court,,['ConvCourtName']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,jury,Yes,['Jurytrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"25th May 2004,",25.05.2004,['ConvictPleaDate']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,Criminal Court,Crown court,['ConvCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,Central Criminal Court,,['ConvCourtName']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,It is true to say that all offences against section 18 are serious because they involve the deliberate or intentional causing of serious injury.,,['ReasonSentLenient']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,"""However, we wish to stress that anyone who breaks into to someone else's house in the middle of the night, with the intention of inflicting grievous bodily harm, particularly if he takes others with him and has weapons, can expect to receive a substantial sentence. An offence of that kind is outrageous.""",,['ReasonSentLenient']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,ground that it is unduly lenient,Unduly lenient,['AppealGround']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,Court on the ground that it is unduly lenient,Sentence is unduly lenient,['AppealAgainst']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,The Attorney-General seeks leave,Attorney General,['Appellant']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,previous good character for the purposes of sentence,Offender of previous good character,['DefEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,"orensic examination revealed blood splattering next to the bed. Mr Wall suffered a 3-centimetre laceration to the left side of the head behind the left ear, a black eye, and bruising and tenderness beneath the left eye. There was also an area of swelling and bruising, between 3 centimetres and 6 centimetres in length, to his left forearm, which appeared to be a defensive injury. The head wound was closed under local anaesthetic with six stitches. There was no further evidence available to the sentencing judge concerning the impact of the offence on the victim.",Medical report,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,of 3 years' imprisonment,Allowed & sentence replaced by more excessive sentence,[]
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,being 36 years of age,36,['OffAgeConvSen']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,section 2 of the Crime (Sentences) Act 1997.,,['SentGuideWhich']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,referring to section 18,,['SentGuideWhich']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,"""An offence against this section [referring to section 18] has always been regarded as of great seriousness, reflected in the maximum penalty of life imprisonment. The reason is obvious. Not only must there be proof of grievous or serious injury, but that injury must have been caused intentionally or deliberately. There is an obvious contrast with section 20 of the same Act. Under that section the same injury must be proved, but the commission of the offence does not depend on proof of intention to cause it. The difference lies in the criminality of the defendant's intention. That is a significant difference, reflected in the maximum penalty of five years' imprisonment on conviction under section 20. The seriousness with which section 18 offences are regarded is evident not only in the severity of the potential punishment but also in the fact that a section 18 conviction ranks as 'a serious offence' for the purposes of section 2 of the Crime (Sentences) Act 1997. The consequence of that is that a second conviction of ""a serious offence"" obliges the court, in the absence of exceptional circumstances, to impose a sentence of life imprisonment.",,['SentencingGuideline']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,the offender is of effective previous good character,,['MitFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,that no permanent injury appears to have been occasioned to the victim,,['MitFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,his real remorse,,['MitFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,his early plea of guilty,Early plea of guilt,['MitFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,he assaulted him whilst he was asleep,Assaulted him whist he was asleep,['AggFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,he entered the victim's house at night as a trespasser,Entered the victim's house at night as a trespasser,['AggFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,"First, the offender deliberately armed himself with a weapon",Offender deliberately armed himself with a weapon,['AggFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,Binge drinking on this occasion disinhibited his behaviour,Yes - drinking,['OffIntoxOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,his partner,Relationship,['VicRelsOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,Mr Walls,All Male,['VicSex']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,Mr Walls was awoken by a number of blows to his head,1,['VicNum']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,Mr Walls,Individual person,['VictimType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,whom they both knew,Acquaintance,['OffVicRelation']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,he has no current partner,Single,['OffRelsOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,daughter aged 13,Had children,['OffDependsOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,needed help with motivation to find employment,Unemployed,['OffJobOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,living alone in a flat rented from the local authority,Had fixed address,['OffHomeOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,offender seemed quite drunk,Yes - drinking,['OffIntoxOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,"The court had a pre-sentence report in which the author said that the use of a weapon and the premeditation involved were both aggravating factors, as indeed they were. But he nevertheless identified the offender as having a low risk of reoffending and recommended a community order",Low risk of reoffending,['PreSentReport']
