source,exact,comment,tags
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,fined £500.,,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,Crown Court at Truro,,['SentCourtName']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,Crown Court at Truro,,['SentCourtType']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,Crown Court at Truro,For appellent's current trial he was represented at a hearing on the following day. (paragraph 12).,['ConvCourtName']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,Jehovah's Witness.,,['OffJobOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,Mr Little's submission that the circumstances here are very different from those of a religious confession.,,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,"in the very particular and unusual circumstances of this case, there was a serious procedural unfairness in not fully and clearly explaining to the appellant",,['ReasonSentExcess']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,"There was, therefore, a material irregularity in the proceedings.",,['ReasonQuashConv']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,the finding of contempt of court is quashed.,,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,Attorney General v Mulholland and Foster [1963] 2 QB 477,,['DefEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,the jury had been directed to return their not guilty verdict,,['JuryInstruct']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,ground of appeal is that the judge erred in finding the appellant to be in contempt of court.,,"['AppealGround', 'AppealAgainst']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,appellant's sincere,,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,NICHOLAS WARNER,,['OffSex']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,"aged 53,",-,['OffAgeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,Crown Court at Truro,-,['ConvCourtType']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,jury,-,['Jurytrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,He gave evidence that he had seen Mr Davies push Mr Jones from behind,Eye-witness testimony.,['DefEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,contempt of court.,-,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,NICHOLAS WARNER,Offender.,['Appellent']
