user,source,exact,comment,tags
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/83,59 months' imprisonment,,['Sentence']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,judge also said in the context of mitigation that he did not accept that there was any convincing evidence of psychiatric history,No other mit factors addresses,['MitFactSent']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,long history of mental health complaints and treatment by local mental health services.,Other (history of MH),['OffMentalOffence']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,he was advised to plead guilty.  We are unable to accept that assertion.,Defence was improper legal advise,['DefEvidTypeTrial']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,acting together with the other two for the whole enterprise,,['AggFactSent']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,"set fire to his body and his head, using torn clothing.  They then tried to burn down the flat to destroy evidence",,['ProsEvidTypeTrial']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,RUBEN  THOMAS  PATRICK  HOATHER,,"['Appellent', 'OffSex']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,"two co-accused, Wiltshire and Wood,",2,"['Co-defendants/co-accused', 'CoDefAccNum']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,"alcohol, cannabis and cocaine were consumed.",,"['VicIntoxOffence', 'OffIntoxOffence']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,Jordan Campbell was the applicant's half-brother.,1 individual victim,"['OffVicRelation', 'VicSex', 'VictimType', 'VicNum']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,pleaded guilty to murder.,,"['Confess/Plead', 'ConvictOffence']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,life imprisonment with a minimum term of 19 years (less time spent on remand).,,"['Sentence', 'RemandDecision']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,"6th February 2015,",,"['ConvictPleaDate', 'PleaPoint']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,Crown Court at Liverpool,,"['ConvCourtName', 'ConvCourtType', 'SentCourtName', 'SentCourtType']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,no arguable merit in the applicant's proposed grounds of appeal.,,['ReasonDismiss']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,finally feels sufficiently mentally stable to be able to do so.,,['AppealGround']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,"If the application for leave to appeal was within time, we would refuse it.  In the event, we simply refuse the application for an extension of time.",,['AppealOutcome']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,against his conviction,,['AppealAgainst']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,"He had numerous contacts in the terrorist world. He was determined and sophisticated in what he did, and devoted his whole energies to the task of recruiting.",,['AggFactSent']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,"mitigatory effect on the basis that nobody had actually gone abroad to fight as a result of his activities and also that he had no relevant previous convictions, those factors were clearly taken into account",,['MitFactSent']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,Crown Court sitting in Manchester.,,"['ConvCourtName', 'ConvCourtType', 'SentCourtType', 'SentCourtName']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,The Watson direction,,['JuryInstruct']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,Farooqi ran a Da’wah stall in Manchester promoting Islamic material.,,['OffJobOffence']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,,"Two offenders considered victims of another offenders radicalisation, are we still attaching following tags?

VictimType
VicNum
VicSex
VicAgeOffence
VicJobOffence
VicRelsOffence
VicDependsOffence
VicHomeOffence
VicMentalOffence
VicIntoxOffence
",[]
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,"These submissions have focused largely but not exclusively on Mr McNulty’s cross-examination of Ray and Simon, on a number of legal submissions","Victim not credible/is unreliable, question admissibility of (police testimony)",['DefEvidTypeTrial']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,conviction is unsafe for a number of related reasons.,"Safety of convictions, improper representation, defied court rulings, unfair trial","['AppealGround', 'AppealAgainst']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,We see no basis upon which it could properly be argued that either the IPP or the minimum term were manifestly excessive.,,['ReasonDismiss']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,Farooqi assisted by co-defendants.,,['Co-defendants/co-accused']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,"Two undercover police officers, “Ray” and “Simon”",Police testimony,['ProsEvidTypeTrial']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,Malik’s age (20 at the time,,['OffAgeOffence']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,unanimous verdicts of guilty against Malik on the remaining counts,,['JuryDecisionType']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,majority direction,,['JuryInstruct']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,jury returned a unanimous verdict of guilty against Malik on Count 8.,,['JuryDecisionType']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,the jury returned unanimous guilty verdicts on all counts against Farooqi and Newton and returned their verdict of not guilty on the one count faced by Harris Farooqi.,,['JuryDecisionType']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,These appeals and applications are accordingly dismissed or refused.,,['AppealOutcome']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,"Farooqi, Newton and Malik seek leave to appeal against their convictions. Farooqi and Malik also seek leave to appeal against sentence.",,['AppealAgainst']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,remand in custody.,,['RemandDecision']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,"imprisonment for public protection (IPP) with a minimum specified term of five years on Counts 9 and 10, concurrent, with no separate penalty on Count 8.",,"['Sentence', 'SentServe']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,"imprisonment for life with a specified minimum term of nine years on Count 1, to imprisonment for life with a specified minimum term of seven years on Counts 3. 6 and 7 and to a term of four years’ imprisonment on Count 4. The sentences were concurrent.",,"['Sentence', 'SentServe']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,"six years’ imprisonment on Count 1, three years’ imprisonment on Count 2 and four years’ imprisonment on Count 5. The sentences were concurrent.",,"['Sentence', 'SentServe']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,Malik was convicted of one count of engaging in conduct in preparation for acts of terrorism contrary to section 5 (1) of the Act (Count 8) and two counts of soliciting to murder contrary to section 4 of the Offences Against the Persons Act 1861 (Counts 9 and 10).,,['ConvictOffence']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,Newton was convicted of one count of engaging in conduct in preparation for acts of terrorism contrary to section 5(1) of the Act (Count 1) and of two counts of dissemination of terrorist publications contrary to section 2(1) (a) and (2) (b) of the Act (Counts 2 and 5).,,['ConvictOffence']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,"Farooqi was convicted on five counts: one count of engaging in conduct in preparation for acts of terrorism contrary to section 5(1) of the Terrorism Act 2006 (the Act) (Count 1), three counts of soliciting to murder contrary to section 4 of the Offences Against the Persons Act 1861 (Counts 3, 6 and 7) and one count of dissemination of terrorist publications contrary to section 2(1) (a) and (2) (b) of the Act (Count 4).",5 of 10 counts,['ConvictOffence']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,"and Harris Farooqi was acquitted of involvement in the single count which affected him, Count 1.",,['AcquitOffence']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,Between 16th May 2011 and 9th September 2011,,['ConvictPleaDate']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,jury,,['Jurytrial']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,"Munir Ahmed Farooqi
            
              Matthew Newton
            
              Israr Hussain Malik",3 individual male. Offenders,"['Appellent', 'OffSex']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,no basis for holding that the trial was unfair or that the verdict is unsafe. This evidence was properly admitted.,,['ReasonDismiss']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,"Count 1, conspiracy to murder,",,"['ConvictOffence', 'AcquitOffence']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,"appellant was convicted on count 2. On 8 June 2012 he was sentenced to life imprisonment, with a minimum term of 23 years.",,['Sentence']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,jury,,['Jurytrial']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,submitted by Mr Orchard QC that the judge's ruling was wrong.,,['AppealGround']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,"appellant was in custody, having been charged with murder.",Remanded in custody,['RemandDecision']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,The appeal is dismissed.,,['AppealOutcome']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,"expert evidence, the Crown called Dr Swift, a forensic pathologist, and Professor Myers, a burns expert.",Expert testimony,['DefEvidTypeTrial']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,The prosecution's case was that the appellant was responsible for murdering the deceased.,,['ProsEvidTypeTrial']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,The defence case was that the appellant was not responsible for murdering his sister-in-law. The appellant denied presence at the time she died.,Alibi,['DefEvidTypeTrial']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,Fiza Asif (Arshad's wife).,"1 individual victim, relative","['VictimType', 'VicNum', 'VicSex', 'VicRelsOffence', 'OffVicRelation']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,"brother, Mohammed Arshad",1,"['Co-defendants/co-accused', 'CoDefAccNum']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,deceased's youngest child.,Had children,['VicDependsOffence']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,"address in Palmerston Road, Walthamstow",Fixed address,"['OffHomeOffence', 'VicHomeOffence']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,appellant appeals against conviction,,['AppealAgainst']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,Central Criminal Court,Crown,"['ConvCourtType', 'ConvCourtName', 'SentCourtType']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,Count 2 alleged murder in that between 2 and 4 January 2011 they murdered Fiza Asif.,,['ConvictOffence']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,Friday 26 April 2013,,['ConvictPleaDate']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,ABDUL  JABBAR,,"['Appellent', 'OffSex']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,to the police they had become the target of racist abuse and harassment during 2007,Victim Testimony,['ProsEvidTypeTrial']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,their daughter's safety.,,['VicDependsOffence']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,record of convictions going back to 1995,,['AggFactSent']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,no evidence that any attack was actually planned or imminent.,,['MitFactSent']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,ot actually manufactured an explosive,,['MitFactSent']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,well-known principle of totality.,,"['SentencingGuideline', 'SentGuideWhich']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,Mr and Mrs Chowdhery.,"2 Individual Victims, 1 male, 1 female","['VicNum', 'VicSex', 'VictimType', 'VicRelsOffence']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,appellant was born on 27th March 1973.,38 years old.,"['OffAgeOffence', 'OffAgeConvSen']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,NATHAN LUKE WORRELL,"Offender
","['Appellent', 'OffSex']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,lived on the same estate,Neighbours / Strangers,['OffVicRelation']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,lived on the same estate as the appellant.,,['VicHomeOffence']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,"He submitted firstly that the 6 year sentence of imprisonment on count 2 was too long. Secondly, that the sentences should be concurrent rather than consecutive, and thirdly, he relies on the well-known principle of totality.",,['AppealGround']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,It cannot be said that the total sentence was wrong in principle or manifestly excessive.,,"['ReasonDismiss', 'ReasonSentExcess']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,appeal is dismissed.,,['AppealOutcome']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,He appeals against sentence,,['AppealAgainst']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,one bedroomed flat on a council estate,,['OffHomeOffence']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,"a total of 7 years and 3 months' imprisonment, with a direction under the Criminal Justice Act 2003 that 390 days he had spent on remand should count",2 counts served consecutively.,"['SentServe', 'Sentence']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,390 days,,['RemandCustodyTime']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,remand,,['RemandDecision']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,possession of articles for terrorist purposes,,['ConvictOffence']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,"aggravated intentional harassment,",,['ConvictOffence']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,Crown Court at Grimsby,,"['ConvCourtName', 'SentCourtType', 'SentCourtName', 'ConvCourtType']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,jury,,['Jurytrial']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,12th December 2008,,['ConvictPleaDate']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,Sharleen Ellis and Latisha Shakespeare received fatal gunshot wounds. Sophie Ellis and Cheryl Shaw were badly injured.,"5 individual victims, 4 females, 1 male, 3 fatalities","['VicNum', 'VicSex']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"Gregory’s girlfriend,",Ellis Appeal,['OffRelsOffence']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,Martin’s girlfriend,Ellis Appeal,['OffRelsOffence']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,Gregory’s flat.,Ellis Appeal,['OffHomeOffence']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,important evidence linking all four appellants.,Ellis Appeal,['ProsEvidTypeTrial']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"Martin’s brother Yohanne, was shot dead.",Ellis Appeal,['OffVicRelation']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"Marcus Ellis, Michael Gregory and Nathan Martin",Offenders in Ellis Appeal,"['Appellent', 'OffSex']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,Rodrigo Simms,Offender in Ellis Appeal,"['Appellent', 'OffSex']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,Ashley Kenton and Wayne Mowatt were shot dead.,2 individual male victims in Ellis Appeal,"['VicNum', 'VictimType', 'ProsEvidTypeTrial', 'VicSex']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,the jury was asked to consider his case as if she was the witness with a personal grudge against the appellant,Davis Appeal,['JuryInstruct']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"We cannot detect any reason for doubting the integrity of the trial process, or the safety",Ellis Appeal,['ReasonDismiss']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,These appeals are dismissed.,Ellis Appeal,['AppealOutcome']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,safety of these convictions,Ellis Appeal,['AppealAgainst']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,safety of these convictions.,Davis Appeal,['AppealAgainst']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"co-accused Tafarwa Beckford, who was acquitted",1 co-accused in Ellis Appeal,"['Co-defendants/co-accused', 'CoDefAccNum']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,This appeal is accordingly dismissed.,Davis Appeal,['AppealOutcome']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,the appellant was the victim of a corrupt plot to implicate him,Davis Appeal,['DefEvidTypeTrial']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,undisputed evidence from a detective officer,Police testimony,['ProsEvidTypeTrial']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,absence of any or any significant attempt at concealment.,Both appeals.,['AggFactSent']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,econd death was “accidental”,Stranger. Davis Appeal. ,['OffVicRelation']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,short-lived grudge.,Acquaintance. Davis Appeal. ,['OffVicRelation']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"Simms was convicted of the same counts of murder, and two of the three counts of attempt murder.",,['ConvictOffence']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,Iain Davis,Offender in Davis Appeal,['Appellent']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,two counts of murder.,Davis Appeal.,['ConvictOffence']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"two counts of murder and three counts of attempt murder,",,['ConvictOffence']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,Leave was given in the Ellis appeal because it appeared that an important point about the anonymity of witnesses was a common and significant feature of both cases. The appeals were heard consecutively,Same grounds for both unrelated appeals.,['AppealGround']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,Central Criminal Court,Crown court. For Ellis Appeal,['ConvCourtName']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"Birmingham Crown Court,",For Davis Appeal,['ConvCourtName']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,25th May 2004,For Davis Appeal,['ConvictPleaDate']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"On 18 March 2005,",For Ellis Appeal,['ConvictPleaDate']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,jury,For  Ellis Appeal.,['Jurytrial']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,jury,For Davis Appeal.,['Jurytrial']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2003/3,MICHAEL JONES,MICHAEL JONES is name of appellant. Inferred that appellant is offender.,['Appellent']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2003/3,"a point of law of general public importance is involved in our decision, in accordance with s.33(2) of the Criminal Appeal Act 1968, and to grant leave to appeal to the House of Lords in accordance with s.34(1) of that Act.",,['AppealGround']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2003/3,"Leave to appeal to the House of Lords is, however, refused.",,['AppealAgainst']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,fined £500.,,['Sentence']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,Crown Court at Truro,,['SentCourtName']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,Crown Court at Truro,,['SentCourtType']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,Crown Court at Truro,For appellent's current trial he was represented at a hearing on the following day. (paragraph 12).,['ConvCourtName']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,Jehovah's Witness.,,['OffJobOffence']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,Mr Little's submission that the circumstances here are very different from those of a religious confession.,,['ProsEvidTypeTrial']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,"in the very particular and unusual circumstances of this case, there was a serious procedural unfairness in not fully and clearly explaining to the appellant",,['ReasonSentExcess']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,"There was, therefore, a material irregularity in the proceedings.",,['ReasonQuashConv']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,the finding of contempt of court is quashed.,,['AppealOutcome']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,Attorney General v Mulholland and Foster [1963] 2 QB 477,,['DefEvidTypeTrial']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,the jury had been directed to return their not guilty verdict,,['JuryInstruct']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,ground of appeal is that the judge erred in finding the appellant to be in contempt of court.,,"['AppealGround', 'AppealAgainst']"
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,appellant's sincere,,['MitFactSent']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,NICHOLAS WARNER,,['OffSex']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,"aged 53,",-,['OffAgeOffence']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,Crown Court at Truro,-,['ConvCourtType']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,jury,-,['Jurytrial']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,He gave evidence that he had seen Mr Davies push Mr Jones from behind,Eye-witness testimony.,['DefEvidTypeTrial']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,contempt of court.,-,['ConvictOffence']
acct:CharisBechan1@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,NICHOLAS WARNER,Offender.,['Appellent']
