publicationYear,citation,uri,row_id
2007,[2007] EWCA Crim 2247,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/2247,1897
2008,[2008] EWCA Crim 1900,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/1900,3682
2009,[2009] EWCA Crim 655,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/655,3761
2010,[2010] EWCA Crim 288,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/288,2058
2011,[2011] EWCA Crim 3028,https://caselaw.nationalarchives.gov.uk/ewca/crim/2011/3028,300
2012,[2012] EWCA Crim 518,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/518,4073
2013,[2013] EWCA Crim 2329,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/2329,1818
2014,[2014] EWCA Crim 65,https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/65,4723
2016,[2016] EWCA Crim 2001,https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/2001,1795
2017,[2017] EWCA Crim 2305,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/2305,4786
2018,[2018] EWCA Crim 2146,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2146,3126
2019,[2019] EWCA Crim 1164,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1164,3371
2020,[2020] EWCA Crim 575,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/575,3909
2021,[2021] EWCA Crim 291,https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/291,4150
2022,[2022] EWCA Crim 1820,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1820,3110
2023,[2023] EWCA Crim 1492,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/1492,3918
2004,[2004] EWCA Crim 524,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/524,4293
2005,[2005] EWCA Crim 845,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/845,3430
2006,[2006] EWCA Crim 2194,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/2194,5046
2007,[2007] EWCA Crim 1866,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1866,1309
2008,[2008] EWCA Crim 1372,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/1372,5883
2009,[2009] EWCA Crim 654,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/654,5908
2010,[2010] EWCA Crim 2676,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/2676,414
2011,[2011] EWCA Crim 929,https://caselaw.nationalarchives.gov.uk/ewca/crim/2011/929,5885
2013,[2013] EWCA Crim 2388,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/2388,3579
2014,[2014] EWCA Crim 1292,https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1292,1706
2016,[2016] EWCA Crim 1907,https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/1907,3276
2017,[2017] EWCA Crim 1734,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1734,812
2018,[2018] EWCA Crim 752,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/752,4930
2019,[2019] EWCA Crim 2253,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/2253,1961
2020,[2020] EWCA Crim 117,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/117,567
2022,[2022] EWCA Crim 1810,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1810,3089
2023,[2023] EWCA Crim 929,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/929,5696
2004,[2004] EWCA Crim 2768,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2768,1022
2005,[2005] EWCA Crim 3107,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/3107,5940
2006,[2006] EWCA Crim 455,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/455,4093
2007,[2007] EWCA Crim 2870,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/2870,4360
2008,[2008] EWCA Crim 243,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/243,1746
2009,[2009] EWCA Crim 1572,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1572,1845
2010,[2010] EWCA Crim 495,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/495,5541
2011,[2011] EWCA Crim 646,https://caselaw.nationalarchives.gov.uk/ewca/crim/2011/646,3462
2013,[2013] EWCA Crim 467,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/467,5045
2017,[2017] EWCA Crim 41,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/41,1946
2018,[2018] EWCA Crim 2412,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2412,4211
2019,[2019] EWCA Crim 2053,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/2053,3241
2020,[2020] EWCA Crim 27,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/27,1315
2022,[2022] EWCA Crim 1090,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1090,6012
2023,[2023] EWCA Crim 645,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/645,1783
2004,[2004] EWCA Crim 1320,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/1320,1163
2005,[2005] EWCA Crim 2952,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/2952,5959
2006,[2006] EWCA Crim 2061,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/2061,3505
2007,[2007] EWCA Crim 1339,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1339,1933
2008,[2008] EWCA Crim 2981,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2981,3461
2009,[2009] EWCA Crim 8,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/8,3604
2010,[2010] EWCA Crim 257,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/257,146
2011,[2011] EWHC 3567 (Admin),https://caselaw.nationalarchives.gov.uk/ewca/crim/2011/3567,735
2013,[2013] EWCA Crim 1764,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1764,2705
2017,[2017] EWCA Crim 1943,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1943,3818
2018,[2018] EWCA Crim 2016,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2016,3578
2019,[2019] EWCA Crim 1632,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1632,4176
2020,[2020] EWCA Crim 572,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/572,1152
2022,[2022] EWCA Crim 1210,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1210,5769
2023,[2023] EWCA Crim 1112,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/1112,3706
2004,[2004] EWCA Crim 3103,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/3103,1447
2005,[2005] EWCA Crim 654,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/654,397
2006,[2006] EWCA Crim 15,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/15,5776
2007,[2007] EWCA Crim 1236,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1236,72
2008,[2008] EWCA Crim 678,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/678,1801
2009,[2009] EWCA Crim 237,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/237,1887
2010,[2010] EWCA Crim 2578,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/2578,5401
2011,[2011] EWCA Crim 1778,https://caselaw.nationalarchives.gov.uk/ewca/crim/2011/1778,4812
2013,[2013] EWCA Crim 30,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/30,1773
2017,[2017] EWCA Crim 870,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/870,368
2018,[2018] EWCA Crim 491,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/491,5982
2019,[2019] EWCA Crim 1459,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1459,979
2020,[2020] EWCA Crim 1009,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1009,2067
2022,[2022] EWCA Crim 1428,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1428,958
2023,[2023] EWCA Crim 935,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/935,1836
2004,[2004] EWCA Crim 1639,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/1639,5064
2005,[2005] EWCA Crim 2342,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/2342,5502
2006,[2006] EWCA Crim 2914,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/2914,5937
2007,[2007] EWCA Crim 1537,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1537,411
2008,[2008] EWCA Crim 1600,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/1600,1986
2009,[2009] EWCA Crim 774,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/774,2110
2010,[2010] EWCA Crim 2974,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/2974,4497
2011,[2011] EWCA Crim 867,https://caselaw.nationalarchives.gov.uk/ewca/crim/2011/867,5338
2017,[2017] EWCA Crim 440,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/440,1432
2018,[2018] EWCA Crim 1479,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/1479,6080
2019,[2019] EWCA Crim 411,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/411,4565
2020,[2020] EWCA Crim 1299,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1299,1809
2022,[2022] EWCA Crim 1874,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1874,5346
2023,[2023] EWCA Crim 783,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/783,2003
2004,[2004] EWCA Crim 1854,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/1854,4449
2005,[2005] EWCA Crim 30,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/30,3796
2006,[2006] EWCA Crim 1129,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1129,2062
2007,[2007] EWCA Crim 1767,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1767,1434
2008,[2008] EWCA Crim 1930,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/1930,98
2009,[2009] EWCA Crim 2213,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/2213,148
2010,[2010] EWCA Crim 308,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/308,2833
2011,[2011] EWCA Crim 2112,https://caselaw.nationalarchives.gov.uk/ewca/crim/2011/2112,129
2017,[2017] EWCA Crim 1333,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1333,5133
2018,[2018] EWCA Crim 478,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/478,2123
2019,[2019] EWCA Crim 1028,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1028,3412
2020,[2020] EWCA Crim 1188,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1188,569
2022,[2022] EWCA Crim 539,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/539,5413
2023,[2023] EWCA Crim 1475,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/1475,166
2005,[2005] EWCA Crim 3162,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/3162,5795
2006,[2006] EWCA Crim 796,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/796,4246
2007,[2007] EWCA Crim 1587,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1587,4237
2008,[2008] EWCA Crim 637,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/637,1741
2009,[2009] EWCA Crim 682,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/682,1832
2010,[2010] EWCA Crim 107,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/107,4803
2011,[2011] EWCA Crim 2198,https://caselaw.nationalarchives.gov.uk/ewca/crim/2011/2198,6101
2017,[2017] EWCA Crim 526,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/526,5399
2018,[2018] EWCA Crim 1603,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/1603,4259
2019,[2019] EWCA Crim 1553,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1553,2268
2020,[2020] EWCA Crim 466,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/466,4451
2022,[2022] EWCA Crim 742,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/742,1064
2023,[2023] EWCA Crim 1638,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/1638,1764
2005,[2005] EWCA Crim 97,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/97,2729
2006,[2006] EWCA Crim 809,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/809,3757
2007,[2007] EWCA Crim 3426,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/3426,1977
2008,[2008] EWCA Crim 2818,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2818,4827
2009,[2009] EWCA Crim 1426,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1426,4769
2010,[2010] EWCA Crim 2269,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/2269,4609
2011,[2011] EWCA Crim 1362,https://caselaw.nationalarchives.gov.uk/ewca/crim/2011/1362,965
2018,[2018] EWCA Crim 888,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/888,3799
2019,[2019] EWCA Crim 1025,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1025,3866
2020,[2020] EWCA Crim 1724,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1724,3645
2022,[2022] EWCA Crim 1584,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1584,1486
2023,[2023] EWCA Crim 1454,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/1454,4893
2005,[2005] EWCA Crim 2191,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/2191,430
2006,[2006] EWCA Crim 1139,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1139,5733
2007,[2007] EWCA Crim 1404,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1404,4298
2008,[2008] EWCA Crim 516,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/516,3301
2009,[2009] EWCA Crim 803,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/803,3459
2010,[2010] EWCA Crim 794,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/794,1862
2011,[2011] EWCA Crim 2747,https://caselaw.nationalarchives.gov.uk/ewca/crim/2011/2747,6059
2018,[2018] EWCA Crim 2635,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2635,5972
2019,[2019] EWCA Crim 343,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/343,3940
2022,[2022] EWCA Crim 1835,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1835,5158
2023,[2023] EWCA Crim 1002,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/1002,3598
2006,[2006] EWCA Crim 1904,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1904,4772
2007,[2007] EWCA Crim 2857,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/2857,5860
2008,[2008] EWCA Crim 789,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/789,4805
2009,[2009] EWCA Crim 2193,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/2193,4735
2010,[2010] EWCA Crim 988,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/988,5096
2011,[2011] EWCA Crim 1176,https://caselaw.nationalarchives.gov.uk/ewca/crim/2011/1176,3834
2018,[2018] EWCA Crim 2603,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2603,4806
2019,[2019] EWCA Crim 2238,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/2238,2649
2022,[2022] EWCA Crim 1080,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1080,3920
2023,[2023] EWCA Crim 491,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/491,4874
2006,[2006] EWCA Crim 1706,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1706,79
2007,[2007] EWCA Crim 3226,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/3226,3919
2008,[2008] EWCA Crim 204,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/204,2696
2009,[2009] EWCA Crim 1184,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1184,2958
2010,[2010] EWCA Crim 450,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/450,2389
2011,[2011] EWCA Crim 819,https://caselaw.nationalarchives.gov.uk/ewca/crim/2011/819,2876
2018,[2018] EWCA Crim 1821,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/1821,95
2019,[2019] EWCA Crim 1736,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1736,5324
2022,[2022] EWCA Crim 1010,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1010,5485
2023,[2023] EWCA Crim 1466,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/1466,2995
2006,[2006] EWCA Crim 707,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/707,363
2007,[2007] EWCA Crim 219,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/219,3399
2008,[2008] EWCA Crim 274,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/274,5167
2009,[2009] EWCA Crim 999,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/999,5123
2010,[2010] EWCA Crim 133,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/133,2060
2011,[2011] EWCA Crim 157,https://caselaw.nationalarchives.gov.uk/ewca/crim/2011/157,3275
2018,[2018] EWCA Crim 1318,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/1318,471
2019,[2019] EWCA Crim 495,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/495,6084
2022,[2022] EWCA Crim 1731,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1731,1005
2023,[2023] EWCA Crim 1285,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/1285,5066
2006,[2006] EWCA Crim 368,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/368,5831
2007,[2007] EWCA Crim 1658,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1658,4037
2008,[2008] EWCA Crim 1797,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/1797,4227
2009,[2009] EWCA Crim 365,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/365,4263
2010,[2010] EWCA Crim 2818,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/2818,3690
2011,[2011] EWCA Crim 2069,https://caselaw.nationalarchives.gov.uk/ewca/crim/2011/2069,648
2018,[2018] EWCA Crim 916,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/916,3982
2019,[2019] EWCA Crim 175,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/175,6062
2023,[2023] EWCA Crim 1546,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/1546,4436
2006,[2006] EWCA Crim 757,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/757,1183
2007,[2007] EWCA Crim 3485,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/3485,87
2008,[2008] EWCA Crim 3060,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/3060,5554
2009,[2009] EWCA Crim 1947,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1947,5419
2010,[2010] EWCA Crim 1979,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/1979,1596
2011,[2011] EWCA Crim 143,https://caselaw.nationalarchives.gov.uk/ewca/crim/2011/143,1431
2018,[2018] EWCA Crim 1325,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/1325,1510
2019,[2019] EWCA Crim 1536,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1536,4596
2023,[2023] EWCA Crim 761,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/761,5474
2006,[2006] EWCA Crim 1943,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1943,3646
2007,[2007] EWCA Crim 1455,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1455,872
2008,[2008] EWCA Crim 1303,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/1303,2258
2009,[2009] EWCA Crim 2519,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/2519,2542
2010,[2010] EWCA Crim 2972,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/2972,3511
2011,[2011] EWCA Crim 2082,https://caselaw.nationalarchives.gov.uk/ewca/crim/2011/2082,3848
2018,[2018] EWCA Crim 462,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/462,4798
2019,[2019] EWCA Crim 1897,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1897,3845
2023,[2023] EWCA Crim 800,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/800,2593
2006,[2006] EWCA Crim 1708,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1708,5347
2007,[2007] EWCA Crim 2559,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/2559,868
2008,[2008] EWCA Crim 34,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/34,3071
2009,[2009] EWCA Crim 2611,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/2611,3258
2010,[2010] EWCA Crim 147,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/147,1670
2011,[2011] EWCA Crim 345,https://caselaw.nationalarchives.gov.uk/ewca/crim/2011/345,5892
2018,[2018] EWCA Crim 2083,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2083,5636
2019,[2019] EWCA Crim 1863,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1863,5855
2023,[2023] EWCA Crim 630,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/630,3375
2006,[2006] EWCA Crim 1622,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1622,4625
2007,[2007] EWCA Crim 854,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/854,4718
2008,[2008] EWCA Crim 240,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/240,5287
2009,[2009] EWCA Crim 2219,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/2219,5242
2010,[2010] EWCA Crim 1085,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/1085,6099
2018,[2018] EWCA Crim 536,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/536,4697
2019,[2019] EWCA Crim 1612,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1612,5751
2023,[2023] EWCA Crim 1233,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/1233,5235
2008,[2008] EWCA Crim 1305,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/1305,4652
2009,[2009] EWCA Crim 1840,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1840,4613
2010,[2010] EWCA Crim 798,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/798,4058
2019,[2019] EWCA Crim 144,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/144,4327
2023,[2023] EWCA Crim 707,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/707,4762
2008,[2008] EWCA Crim 2746,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2746,277
2009,[2009] EWCA Crim 139,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/139,322
2010,[2010] EWCA Crim 2378,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/2378,3182
2019,[2019] EWCA Crim 678,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/678,4164
2023,[2023] EWCA Crim 1084,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/1084,309
2008,[2008] EWCA Crim 2501,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2501,820
2009,[2009] EWCA Crim 651,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/651,1080
2010,[2010] EWCA Crim 873,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/873,5332
2023,[2023] EWCA Crim 516,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/516,932
2008,[2008] EWCA Crim 799,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/799,3377
2009,[2009] EWCA Crim 2344,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/2344,3503
2010,[2010] EWCA Crim 2899,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/2899,4802
2023,[2023] EWCA Crim 1097,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/1097,3627
2008,[2008] EWCA Crim 922,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/922,2382
2009,[2009] EWCA Crim 1097,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1097,2677
2010,[2010] EWCA Crim 2971,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/2971,204
2023,[2023] EWCA Crim 1511,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/1511,2733
2008,[2008] EWCA Crim 1060,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/1060,5178
2009,[2009] EWCA Crim 2518,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/2518,5135
2010,[2010] EWCA Crim 2243,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/2243,509
2023,[2023] EWCA Crim 710,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/710,5073
2008,[2008] EWCA Crim 468,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/468,1157
2009,[2009] EWCA Crim 446,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/446,1289
2010,[2010] EWCA Crim 151,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/151,1602
2023,[2023] EWCA Crim 866,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/866,1158
2008,[2008] EWCA Crim 2500,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2500,2012
2009,[2009] EWCA Crim 472,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/472,2132
2010,[2010] EWCA Crim 2144,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/2144,6151
2023,[2023] EWCA Crim 1567,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/1567,2057
2008,[2008] EWCA Crim 1544,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/1544,4574
2009,[2009] EWCA Crim 2292,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/2292,4587
2023,[2023] EWCA Crim 1192,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/1192,4689
2008,[2008] EWCA Crim 2154,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2154,1297
2009,[2009] EWCA Crim 2291,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/2291,1451
2023,[2023] EWCA Crim 941,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/941,1294
2008,[2008] EWCA Crim 1175,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/1175,2272
2009,[2009] EWCA Crim 1573,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1573,2567
2023,[2023] EWCA Crim 1420,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/1420,2635
2008,[2008] EWCA Crim 365,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/365,159
2009,[2009] EWCA Crim 1371,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1371,230
2023,[2023] EWCA Crim 453,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/453,200
2008,[2008] EWCA Crim 1328,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/1328,4819
